Track Name,Artist,Value,TopPos,TopMonth,Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Astronauts,Future,35,66,10,2018,0.732,0.586,1,-7.868,1,0.232,0.0402,2.66e-06,0.121,0.73,76.48,169920,4
Motion,Khalid,18,83,10,2018,0.554,0.591,0,-7.215,1,0.0634,0.096,0.124,0.58,0.524,80.977,235920,4
Red Bentley (feat. Young Thug),Future,17,84,10,2018,0.903,0.609,10,-7.555,0,0.237,0.0301,1.61e-05,0.179,0.268,149.991,207867,4
Make It Back,Juice WRLD,14,87,10,2018,0.75,0.387,1,-10.123,0,0.487,0.122,0,0.0993,0.739,143.019,102560,4
Hard Work Pays Off,Future,25,88,10,2018,0.736,0.482,4,-8.242,1,0.196,0.327,0,0.229,0.608,140.064,224507,4
9.13,Khalid,12,89,10,2018,0.289,0.451,2,-15.013,1,0.0538,0.975,0.942,0.222,0.59,131.72,55720,3
Cry Alone,Lil Peep,9,92,10,2018,0.637,0.856,1,-5.649,1,0.0337,0.0366,0.0308,0.0809,0.285,160.068,167107,4
Get Dripped (feat. Playboi Carti),Lil Yachty,4,97,10,2018,0.95,0.489,8,-8.411,1,0.462,0.105,0,0.411,0.919,130.021,158769,4
Topanga,Trippie Redd,744,100,11,2018,0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75e-06,0.109,0.039,105.955,215364,4
Money,Cardi B,1557,28,10,2018,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4
Waste It On Me (feat. BTS),Steve Aoki,390,30,10,2018,0.669,0.684,7,-4.595,1,0.0585,0.252,0,0.72,0.466,96.097,192537,4
Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,5757,10,11,2018,0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903,4
Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,2993,30,11,2018,0.574,0.758,1,-5.029,0,0.0621,0.0969,0,0.395,0.492,144.111,182623,4
Happy Now,Kygo,2170,34,11,2018,0.693,0.575,9,-6.998,1,0.0801,0.374,0,0.252,0.492,117.999,211362,4
Checklist (with Calvin Harris) (feat. WizKid),Normani,31,70,10,2018,0.89,0.624,1,-3.966,1,0.103,0.0944,5.16e-06,0.0903,0.762,116.046,169814,4
Imposible,Luis Fonsi,1629,55,11,2018,0.786,0.764,11,-2.935,1,0.0798,0.122,0,0.102,0.913,90.979,163880,4
Bohemian Rhapsody - Remastered 2011,Queen,4900,10,11,2018,0.397,0.396,3,-9.91,1,0.05,0.254,0,0.268,0.227,142.913,354320,4
Ibiza,Ozuna,22,93,11,2018,0.691,0.71,5,-5.144,1,0.334,0.254,0,0.108,0.726,192.046,200747,4
Thriller,Michael Jackson,87,20,10,2018,0.773,0.859,11,-4.913,1,0.0747,0.0855,0.00018,0.914,0.813,118.458,357267,4
Ghostbusters,"Ray Parker, Jr.",69,32,10,2018,0.779,0.717,6,-9.7,0,0.0335,0.0125,0.0536,0.355,0.789,115.384,240800,4
Highway to Hell,AC/DC,48,53,10,2018,0.573,0.913,6,-4.793,0,0.132,0.0591,0.00173,0.156,0.422,115.715,208400,4
Monster Mash,"Bobby ""Boris"" Pickett & The Crypt-Kickers",3,98,10,2018,0.688,0.488,11,-14.195,0,0.357,0.407,0,0.43,0.707,69.77,192040,4
10 Freaky Girls (with 21 Savage),Metro Boomin,1020,100,11,2018,0.81,0.353,6,-9.931,0,0.31,0.588,0,0.102,0.0727,88.031,208293,4
Overdue (with Travis Scott),Metro Boomin,114,36,11,2018,0.638,0.4,11,-11.212,0,0.0425,0.733,0.000133,0.334,0.495,150.133,166093,4
Don't Come Out The House (with 21 Savage),Metro Boomin,361,100,11,2018,0.87,0.35,1,-6.082,1,0.277,0.00661,0.000483,0.108,0.175,74.963,168347,4
Space Cadet (feat. Gunna),Metro Boomin,234,47,11,2018,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,203267,4
I Found You (with Calvin Harris),benny blanco,306,55,11,2018,0.775,0.872,6,-4.194,1,0.0469,0.033,0.0579,0.298,0.379,122.994,191496,4
Dreamcatcher (feat. Swae Lee & Travis Scott),Metro Boomin,44,57,11,2018,0.675,0.23,1,-10.363,0,0.204,0.191,0,0.104,0.101,173.962,211920,4
"No More (feat. Travis Scott, Kodak Black & 21 Savage)",Metro Boomin,60,62,11,2018,0.636,0.501,11,-7.26,0,0.329,0.413,0,0.339,0.196,82.309,265120,4
Machine,Imagine Dragons,77,60,11,2018,0.638,0.679,4,-5.278,1,0.0425,0.0016,0.00655,0.121,0.596,81.045,181880,4
10AM/Save The World (feat. Gucci Mane),Metro Boomin,26,75,11,2018,0.719,0.501,8,-8.84,0,0.239,0.257,0,0.189,0.419,136.025,226320,4
Up To Something (feat. Travis Scott & Young Thug),Metro Boomin,22,79,11,2018,0.799,0.616,1,-8.809,1,0.157,0.319,0,0.134,0.667,114.014,184360,4
Last Memory,Takeoff,20,81,11,2018,0.854,0.708,1,-5.805,0,0.244,0.175,0,0.241,0.172,118.032,162133,4
Another One Bites The Dust - Remastered 2011,Queen,2349,32,11,2018,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,214653,4
Don't Stop Me Now - Remastered,Queen,1429,100,12,2018,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,209413,4
Under Pressure - Remastered,Queen,1070,100,12,2018,0.671,0.712,2,-7.815,1,0.0476,0.429,0,0.103,0.462,113.805,248440,4
Somebody To Love - Remastered 2011,Queen,1265,100,12,2018,0.492,0.676,8,-6.861,1,0.0516,0.172,0,0.239,0.412,110.232,296493,3
"thank u, next",Ariana Grande,5767,1,11,2018,0.724,0.647,1,-5.642,1,0.0658,0.28,0,0.102,0.435,106.96,207333,4
We Will Rock You - Remastered,Queen,464,63,11,2018,0.692,0.497,2,-7.316,1,0.119,0.676,0,0.259,0.475,81.308,122067,4
Killer Queen - Remastered 2011,Queen,186,80,11,2018,0.568,0.642,10,-6.495,1,0.0447,0.34,0,0.171,0.604,117.305,179600,4
"Thunderclouds (with Sia, Diplo & Labrinth)",Sia,5,96,11,2018,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,0.507,112.035,187027,4
POP/STARS,K/DA,86,100,11,2018,0.566,0.769,7,-4.342,1,0.0872,0.0183,0,0.108,0.385,170.036,191100,4
Ella Quiere Beber - Remix,Anuel Aa,2318,31,12,2018,0.751,0.665,8,-3.083,1,0.124,0.265,0,0.0515,0.698,95.239,219357,4
Adan y Eva,Paulo Londra,4256,10,12,2018,0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0676,0.72,171.993,258639,4
BAD!,XXXTENTACION,3525,10,11,2018,0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,94246,4
Bad Liar,Imagine Dragons,2941,12,11,2018,0.383,0.637,3,-6.993,1,0.0703,0.0722,0,0.368,0.0827,177.913,260773,4
Armed And Dangerous,Juice WRLD,1443,35,11,2018,0.736,0.67,10,-6.702,1,0.311,0.186,0,0.114,0.845,130.032,169999,4
Sex with My Ex,Lil Peep,51,50,11,2018,0.497,0.77,6,-4.298,1,0.0757,0.0472,0,0.102,0.47,167.892,213640,4
1400 / 999 Freestyle,Trippie Redd,114,62,11,2018,0.825,0.572,6,-6.067,0,0.0864,0.0079,0,0.113,0.568,141.991,175954,4
CABRIOLET (feat. Sfera Ebbasta),Salmo,34,67,11,2018,0.548,0.531,0,-7.436,1,0.264,0.15,1.05e-05,0.0919,0.309,150.058,185573,4
Life is Beautiful,Lil Peep,32,69,11,2018,0.533,0.638,10,-9.411,1,0.0636,0.0385,0.000932,0.0758,0.324,135.056,207587,4
STAI ZITTO (feat. Fabri Fibra),Salmo,30,71,11,2018,0.705,0.796,6,-5.214,1,0.295,0.0917,0,0.335,0.909,100.196,202573,4
Runaway,Lil Peep,19,82,11,2018,0.399,0.591,6,-8.792,0,0.052,0.44,0.0616,0.446,0.175,79.892,192760,3
Toxic Waste,Trippie Redd,17,84,11,2018,0.728,0.517,8,-11.404,1,0.0629,0.0555,1.95e-06,0.107,0.379,111.974,173129,4
Broken Smile (My All),Lil Peep,16,85,11,2018,0.545,0.517,0,-8.681,0,0.0359,0.0459,0.00724,0.15,0.115,120.044,280520,4
Boomerang,Imagine Dragons,4,97,11,2018,0.429,0.559,2,-7.493,1,0.152,0.139,0.00928,0.121,0.347,100.073,187800,4
Love Scars 3,Trippie Redd,1,100,11,2018,0.544,0.524,8,-7.914,1,0.0621,0.136,0,0.106,0.117,81.982,129429,4
SOLO,JENNIE,403,100,12,2018,0.751,0.642,3,-5.165,0,0.087,0.0861,0,0.0953,0.388,95.045,169567,4
All I Want for Christmas Is You,Mariah Carey,3606,1,12,2018,0.335,0.625,7,-7.462,1,0.0386,0.164,0,0.0708,0.346,150.277,241107,4
Bubalu,Becky G,749,100,12,2018,0.8,0.355,6,-10.47,0,0.0895,0.616,0,0.118,0.253,145.929,228493,4
Beach House,The Chainsmokers,150,50,11,2018,0.537,0.837,0,-4.477,1,0.039,0.19,0,0.348,0.533,90.083,206120,4
Last Christmas,Wham!,2811,10,12,2018,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,262960,4
idontwannabeyouanymore,Billie Eilish,300,71,11,2018,0.483,0.412,7,-8.461,1,0.0402,0.737,0,0.116,0.247,170.163,203569,3
Calma - Remix,Pedro Capó,2394,10,12,2018,0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200,4
come out and play,Billie Eilish,1201,19,11,2018,0.64,0.321,0,-14.604,1,0.0931,0.693,0.0307,0.114,0.177,145.045,210376,4
Santa Tell Me,Ariana Grande,2691,10,12,2018,0.506,0.628,7,-7.316,1,0.173,0.0545,0,0.301,0.556,191.708,204093,4
Adictiva,Daddy Yankee,953,40,12,2018,0.788,0.771,4,-3.206,0,0.0563,0.291,5.62e-05,0.172,0.701,99.038,207853,4
Reggaeton,J Balvin,151,66,12,2018,0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.059,158800,4
Desconocidos,Mau y Ricky,269,100,11,2018,0.709,0.771,7,-4.598,1,0.166,0.146,3.29e-06,0.249,0.709,174.006,204453,4
Rockin' Around The Christmas Tree - Single Version,Brenda Lee,176,53,11,2018,0.691,0.402,8,-12.149,1,0.0599,0.703,0,0.463,0.844,139.752,125827,4
It's Beginning to Look a Lot Like Christmas,Michael Bublé,2299,10,12,2018,0.35,0.232,4,-11.042,1,0.0331,0.907,9.21e-06,0.292,0.381,93.269,206347,3
Jingle Bell Rock,Bobby Helms,2229,10,12,2018,0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,130973,4
bellyache,Billie Eilish,197,55,11,2018,0.695,0.573,4,-8.597,0,0.106,0.46,0.0734,0.482,0.408,99.939,179172,4
It's the Most Wonderful Time of the Year,Andy Williams,1899,10,12,2018,0.24,0.598,7,-8.435,1,0.037,0.766,0,0.117,0.776,202.082,151933,3
Do They Know It's Christmas? - 1984 Version,Band Aid,1850,11,12,2018,0.599,0.642,0,-6.936,1,0.0363,0.164,3.33e-05,0.0992,0.349,115.412,222533,4
Mistletoe,Justin Bieber,1748,12,12,2018,0.658,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.994,182947,4
Baller los,MERO,19,88,11,2018,0.642,0.598,10,-8.716,0,0.283,0.505,0,0.129,0.508,170.185,160357,4
Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,119,76,12,2018,0.67,0.743,10,-4.993,1,0.0393,0.237,0,0.465,0.571,125.944,218293,4
KIKA (feat. Tory Lanez),6ix9ine,1981,11,12,2018,0.745,0.715,1,-3.368,0,0.245,0.128,0,0.182,0.342,94.513,136032,4
"MAMA (feat. Nicki Minaj, Kanye West)",6ix9ine,772,11,11,2018,0.761,0.672,1,-5.887,1,0.212,0.0893,9.77e-06,0.14,0.437,160.077,192405,3
TIC TOC (feat. Lil Baby),6ix9ine,1381,10,12,2018,0.82,0.691,6,-6.646,0,0.0723,0.0115,0,0.344,0.683,142.027,135739,4
WAKA (feat. A Boogie Wit da Hoodie),6ix9ine,479,12,11,2018,0.772,0.812,0,-3.995,0,0.153,0.0834,0,0.115,0.655,97.407,128769,4
KANGA (feat. Kanye West),6ix9ine,182,23,11,2018,0.901,0.598,1,-6.934,1,0.17,0.0192,0,0.0791,0.355,117.9,132331,4
FEEFA (feat. Gunna),6ix9ine,130,30,11,2018,0.754,0.728,6,-7.61,0,0.0809,0.0412,0,0.106,0.594,140.007,163086,4
MALA (feat. Anuel Aa),6ix9ine,378,44,11,2018,0.719,0.825,5,-3.627,0,0.0424,0.689,0,0.103,0.789,100.006,206550,4
DUMMY (feat. TrifeDrew),6ix9ine,32,69,11,2018,0.72,0.628,5,-7.192,0,0.0718,0.0775,5.35e-06,0.0976,0.591,90.985,155653,4
WONDO,6ix9ine,26,75,11,2018,0.775,0.853,7,-5.867,1,0.298,0.0785,0,0.147,0.537,92.938,121129,4
Going Bad (feat. Drake),Meek Mill,2660,10,12,2018,0.889,0.496,4,-6.365,0,0.0905,0.259,0,0.252,0.544,86.003,180522,4
Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2203,19,12,2018,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,4
Nuketown (feat. Juice WRLD),Ski Mask The Slump God,68,56,11,2018,0.808,0.617,10,-9.32,0,0.442,0.113,0,0.734,0.632,149.962,166400,4
Uptown Vibes (feat. Fabolous & Anuel AA),Meek Mill,39,64,11,2018,0.655,0.835,1,-3.451,1,0.059,0.0459,0,0.409,0.165,91.035,190412,4
Rockin' Around The Christmas Tree,Brenda Lee,2021,12,12,2018,0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,126267,4
On Me (feat. Cardi B),Meek Mill,69,73,11,2018,0.864,0.666,1,-5.525,1,0.234,0.0482,0,0.134,0.538,132.12,225008,4
What's Free (feat. Rick Ross & Jay Z),Meek Mill,38,74,11,2018,0.511,0.718,11,-6.293,0,0.404,0.000322,0,0.111,0.267,166.42,362839,4
Foot Fungus,Ski Mask The Slump God,25,76,11,2018,0.881,0.623,1,-9.662,1,0.119,0.257,1.5e-06,0.0964,0.745,88.953,129547,4
Time (feat. Meek Mill),Lil Baby,21,80,11,2018,0.781,0.487,8,-8.823,1,0.589,0.0335,0,0.163,0.344,95.879,182723,4
Pure Cocaine,Lil Baby,12,89,11,2018,0.964,0.487,10,-6.071,0,0.421,0.00127,6.57e-06,0.115,0.107,127.05,154024,4
Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,1297,11,12,2018,0.603,0.321,2,-11.489,1,0.0599,0.881,0,0.34,0.844,143.104,155600,4
Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,1386,10,12,2018,0.774,0.511,11,-8.914,1,0.0319,0.322,0,0.0672,0.771,94.736,227653,4
Happy Xmas (War Is Over) - Remastered,John Lennon,1454,12,12,2018,0.328,0.607,2,-11.076,1,0.0315,0.319,0,0.765,0.395,146.539,213880,3
Have Yourself A Merry Little Christmas,Sam Smith,841,16,12,2018,0.399,0.181,5,-9.409,1,0.0416,0.953,0,0.317,0.318,145.512,170964,4
Holly Jolly Christmas,Michael Bublé,838,100,12,2018,0.647,0.465,7,-8.308,1,0.0428,0.865,0,0.0882,0.699,151.251,119787,4
Underneath the Tree,Kelly Clarkson,614,100,12,2018,0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-05,0.214,0.689,159.876,229640,4
White Christmas,Bing Crosby,901,12,12,2018,0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503,177480,3
Driving Home for Christmas,Chris Rea,992,11,12,2018,0.497,0.661,9,-9.047,1,0.0361,0.328,0.000317,0.211,0.894,180.225,240213,4
A Holly Jolly Christmas - Single Version,Burl Ives,555,17,12,2018,0.674,0.37,0,-12.937,1,0.0309,0.616,0,0.0781,0.862,140.352,135533,4
Feliz Navidad,José Feliciano,690,15,12,2018,0.485,0.857,2,-7.059,1,0.0442,0.534,0,0.347,0.963,148.749,182360,4
Let It Snow! Let It Snow! Let It Snow!,Dean Martin,433,100,12,2018,0.452,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.005,117147,4
The Christmas Song (Merry Christmas To You),Nat King Cole,624,100,12,2018,0.319,0.21,1,-15.231,1,0.0341,0.92,8.06e-05,0.138,0.209,78.696,192160,4
Fairytale of New York (feat. Kirsty MacColl),The Pogues,458,30,12,2018,0.319,0.651,2,-6.335,1,0.0342,0.501,4.73e-05,0.241,0.474,118.501,272200,4
My Only Wish (This Year),Britney Spears,198,36,12,2018,0.666,0.647,0,-10.578,1,0.0271,0.203,0,0.219,0.708,147.086,255360,4
Santa Baby,Ariana Grande,152,40,12,2018,0.747,0.776,0,-5.772,1,0.144,0.0581,0,0.284,0.812,95.991,170933,4
Sleigh Ride,The Ronettes,485,100,12,2018,0.528,0.772,2,-7.013,1,0.0288,0.403,2.52e-06,0.316,0.852,91.735,181267,4
whoa (mind in awe),XXXTENTACION,1524,10,12,2018,0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147,157777,4
Guardian angel,XXXTENTACION,366,27,12,2018,0.712,0.374,0,-10.215,0,0.511,0.795,0,0.187,0.779,133.952,108035,4
One Minute (feat. Kanye West & Travis Barker),XXXTENTACION,191,11,12,2018,0.568,0.636,11,-4.265,1,0.204,0.00671,0,0.105,0.879,113.497,197759,5
Train food,XXXTENTACION,182,12,12,2018,0.492,0.712,9,-7.278,0,0.691,0.564,9.1e-05,0.357,0.23,137.453,164083,3
I don’t let go,XXXTENTACION,300,14,12,2018,0.797,0.293,5,-7.479,1,0.08,0.591,0.0724,0.148,0.478,80.035,121630,4
STARING AT THE SKY,XXXTENTACION,138,19,12,2018,0.557,0.338,5,-9.892,1,0.0257,0.134,0.00184,0.14,0.689,140.935,85124,4
what are you so afraid of,XXXTENTACION,184,21,12,2018,0.639,0.312,0,-9.902,1,0.0301,0.774,0.469,0.0857,0.347,103.369,150769,4
difference (interlude),XXXTENTACION,102,27,12,2018,0.593,0.0668,11,-15.268,0,0.0722,0.949,1.31e-05,0.194,0.19,102.456,76974,4
Introduction,XXXTENTACION,55,46,12,2018,0.475,0.00543,7,-20.584,1,0.0996,0.841,9.63e-05,0.113,0.568,135.578,31200,5
lovely,Billie Eilish,863,45,12,2018,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4
Santa Claus Is Coming to Town,Michael Bublé,302,100,12,2018,0.594,0.389,10,-7.109,1,0.0517,0.785,0,0.0313,0.396,122.331,171093,4
Merry Christmas Everyone - Remastered,Shakin' Stevens,363,21,12,2018,0.541,0.909,9,-3.101,1,0.0358,0.128,0,0.128,0.962,203.862,220160,4
Lonesome Train,Stan Kenton,2,99,12,2018,0.529,0.211,6,-12.715,1,0.0246,0.464,0,0.132,0.192,93.236,168040,4
BEBE (feat. Anuel Aa),6ix9ine,837,43,12,2018,0.635,0.902,0,-3.559,1,0.109,0.172,0,0.125,0.286,102.063,217822,4
"FEFE (feat. Nicki Minaj, Murda Beatz)",6ix9ine,370,61,12,2018,0.931,0.387,1,-9.127,1,0.412,0.088,0,0.136,0.376,125.978,179405,4
imagine,Ariana Grande,1396,12,12,2018,0.714,0.474,8,-4.993,1,0.039,0.374,0,0.106,0.376,62.484,212293,3
MoshPit (feat. Juice WRLD),Kodak Black,76,54,12,2018,0.769,0.627,7,-4.064,1,0.262,0.394,0,0.106,0.49,157.938,164038,4
Hope,The Chainsmokers,25,76,12,2018,0.773,0.699,1,-5.982,0,0.0958,0.488,3.6e-06,0.0814,0.513,104.941,180120,4
"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Nicki Minaj,8,95,12,2018,0.766,0.881,9,-5.158,0,0.137,0.0166,2.3e-06,0.347,0.674,112.027,174893,5
Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,326,25,12,2018,0.666,0.841,2,-3.592,1,0.0312,0.613,0,0.113,0.84,128.718,126360,4
"Baby, It's Cold Outside (feat. Meghan Trainor)",Brett Eldredge,243,33,12,2018,0.583,0.572,1,-4.776,1,0.0366,0.738,0,0.266,0.684,113.998,173560,4
Christmas Lights,Coldplay,241,34,12,2018,0.312,0.418,7,-9.146,1,0.0296,0.131,0.000679,0.0836,0.237,130.795,242496,4
It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,261,27,12,2018,0.725,0.276,7,-12.25,1,0.0599,0.76,0,0.116,0.717,112.89,155933,4
Blue Christmas,Elvis Presley,205,28,12,2018,0.465,0.27,4,-16.661,1,0.0425,0.902,0.00104,0.145,0.58,94.519,129173,4
a lot,21 Savage,568,22,12,2018,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,288624,4
monster,21 Savage,546,31,12,2018,0.89,0.607,9,-6.916,0,0.124,0.158,0.000228,0.118,0.224,134.022,233040,4
all my friends,21 Savage,182,38,12,2018,0.713,0.62,0,-4.513,1,0.0422,0.171,1.16e-06,0.118,0.206,130.09,211785,4
break da law,21 Savage,60,48,12,2018,0.904,0.575,1,-7.823,1,0.346,0.0493,0,0.256,0.359,141.039,177748,4
1.5,21 Savage,58,59,12,2018,0.885,0.52,1,-8.353,1,0.359,0.000244,1.16e-06,0.454,0.306,84.022,148656,4
can't leave without it,21 Savage,39,71,12,2018,0.872,0.591,6,-6.952,0,0.359,0.111,0,0.144,0.696,131.982,205352,4
gun smoke,21 Savage,29,72,12,2018,0.809,0.461,10,-5.677,0,0.0907,0.000832,4.43e-05,0.143,0.325,85.992,167410,4
out for the night,21 Savage,24,77,12,2018,0.841,0.695,9,-5.625,1,0.415,0.001,4.26e-05,0.189,0.408,173.368,137232,4
asmr,21 Savage,19,82,12,2018,0.84,0.543,1,-7.738,1,0.476,0.0399,0,0.117,0.161,170.067,171714,4
a&t,21 Savage,17,84,12,2018,0.924,0.567,5,-5.009,1,0.0964,0.00169,0,0.0898,0.827,146.975,211588,4
Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,206,65,12,2018,0.736,0.622,6,-4.653,0,0.133,0.0235,0,0.151,0.506,191.971,192779,4
Step Into Christmas,Elton John,176,38,12,2018,0.54,0.928,2,-6.252,1,0.0337,0.0887,1.11e-05,0.314,0.796,140.419,272333,4
Santa Baby,Kylie Minogue,170,39,12,2018,0.675,0.384,1,-7.12,1,0.0449,0.749,0,0.167,0.416,86.952,201653,4
Christmas (Baby Please Come Home),Mariah Carey,172,35,12,2018,0.566,0.782,3,-7.444,1,0.0311,0.022,0,0.109,0.697,127.16,153240,4
Winter Wonderland,Tony Bennett,149,41,12,2018,0.452,0.366,0,-14.15,0,0.0415,0.833,0,0.0789,0.629,115.006,133867,4
I'll Be Home,Meghan Trainor,117,49,12,2018,0.514,0.362,2,-7.758,1,0.0263,0.303,9.3e-06,0.104,0.301,84.767,219440,4
Thank God It's Christmas - 2011 Remaster,Queen,82,38,12,2018,0.275,0.443,7,-8.724,1,0.0318,0.24,0,0.139,0.291,71.986,261627,4
Run Rudolph Run - Single Version,Chuck Berry,138,34,12,2018,0.688,0.711,7,-10.453,0,0.0832,0.788,2.64e-05,0.0683,0.935,152.277,165733,4
Hallelujah,Pentatonix,84,51,12,2018,0.321,0.377,10,-7.385,1,0.0361,0.454,0,0.338,0.367,119.483,268960,4
Santa Claus Is Coming To Town,The Jackson 5,113,44,12,2018,0.696,0.564,0,-10.803,1,0.0371,0.277,0.000353,0.133,0.932,146.709,148160,4
Santa's Coming For Us,Sia,92,56,12,2018,0.669,0.854,1,-4.486,1,0.0999,0.0205,0,0.047,0.707,93.057,206533,4
"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,111,46,12,2018,0.355,0.668,0,-8.444,1,0.0482,0.362,1.23e-06,0.727,0.413,139.734,267600,4
Wow.,Post Malone,751,1,12,2018,0.833,0.539,11,-7.399,0,0.178,0.163,2.1e-06,0.101,0.385,99.947,149520,4
White Christmas (duet with Shania Twain),Michael Bublé,82,53,12,2018,0.628,0.484,10,-7.588,1,0.0319,0.469,1.23e-05,0.126,0.642,63.476,216627,4
You Make It Feel Like Christmas (feat. Blake Shelton),Gwen Stefani,80,58,12,2018,0.635,0.87,2,-4.291,0,0.04,0.0156,0,0.118,0.912,93.0,156773,4
Rudolph The Red-Nosed Reindeer,Dean Martin,77,59,12,2018,0.478,0.201,7,-16.768,1,0.0332,0.919,0,0.0854,0.857,136.471,135760,4
Santa Baby (with Henri René & His Orchestra),Eartha Kitt,93,49,12,2018,0.7,0.138,8,-12.347,1,0.0612,0.902,0,0.185,0.49,84.487,206067,4
What Christmas Means To Me,Stevie Wonder,93,48,12,2018,0.478,0.542,5,-10.135,1,0.0367,0.244,0,0.0839,0.821,167.486,147227,4
One More Sleep,Leona Lewis,81,55,12,2018,0.639,0.815,11,-3.845,1,0.0362,0.468,0,0.344,0.758,112.985,239587,4
"Merry Christmas, Happy Holidays",*NSYNC,61,67,12,2018,0.642,0.939,5,-3.967,1,0.0463,0.103,0,0.881,0.756,105.003,255307,4
Christmas (Baby Please Come Home),Darlene Love,74,59,12,2018,0.343,0.76,3,-7.146,1,0.0513,0.392,0.000388,0.0773,0.356,126.322,166453,4
Jingle Bells (feat. The Puppini Sisters),Michael Bublé,55,71,12,2018,0.702,0.588,5,-5.914,1,0.0563,0.634,0,0.198,0.849,122.945,159973,3
Carol of the Bells,Mykola Dmytrovych Leontovych,72,58,12,2018,0.418,0.106,8,-22.507,0,0.0448,0.994,0.0292,0.179,0.8,46.718,85267,4
I'll Be Home for Christmas,Michael Bublé,60,68,12,2018,0.282,0.101,7,-14.657,1,0.0315,0.934,5.05e-05,0.159,0.141,83.13,264827,4
Joy To The World,Nat King Cole,71,56,12,2018,0.553,0.337,10,-10.334,1,0.03,0.818,0,0.113,0.662,101.918,84987,4
Solo de Mi,Bad Bunny,420,32,12,2018,0.743,0.73,10,-4.314,0,0.125,0.287,8.1e-05,0.0778,0.15,179.972,197968,4
Happy Xmas (War Is Over),Miley Cyrus,23,78,12,2018,0.284,0.637,9,-4.893,1,0.0486,0.0626,0,0.371,0.197,92.045,220589,4
Do You Hear What I Hear?,Bing Crosby,60,60,12,2018,0.489,0.328,10,-10.892,1,0.0261,0.891,0.00038,0.307,0.405,100.83,165960,4
Jingle Bells - Remastered 1999,Frank Sinatra,41,78,12,2018,0.512,0.339,8,-13.119,1,0.0498,0.727,0,0.0977,0.951,174.609,120693,4
Winter Wonderland,Bing Crosby,53,65,12,2018,0.648,0.228,3,-12.335,1,0.0454,0.769,0,0.0983,0.503,125.526,144827,4
"Baby, It's Cold Outside",Dean Martin,53,61,12,2018,0.469,0.196,0,-16.093,1,0.0571,0.882,0,0.0513,0.537,130.036,143733,3
Mistletoe And Holly - Remastered 1999,Frank Sinatra,49,63,12,2018,0.607,0.103,9,-14.405,1,0.0404,0.804,0,0.076,0.341,110.378,136427,4
Christmas Time,Bryan Adams,8,93,12,2018,0.505,0.443,0,-8.649,1,0.0249,0.453,0,0.0647,0.38,76.874,247933,4
Little Saint Nick - 1991 Remix,The Beach Boys,35,72,12,2018,0.602,0.553,11,-9.336,1,0.0328,0.108,0,0.0512,0.971,130.594,118840,4
